"","p_cal"
"104476",0.112005058669751
"104477",0.153538859607804
"104478",0.0481178033286819
"104479",0.535206945562634
"104480",0.148303587349855
"104481",0.44711467296348
"104482",0.157574200592151
"104483",0.0840467013642428
"104484",0.0632363014246477
"104485",0.0250357325470111
"104486",0.131408266060443
"104487",0.119657681693862
"104488",0.828712232484152
"104489",0.0944801259045088
"104490",0.0590071178203294
"104491",0.464779116671785
"104492",0.1500171682265
"104493",0.240511882371092
"104494",0.0580499977886345
"104495",0.0153621943079842
"104496",0.0230294104656195
"104497",0.0678448498049256
"104498",0.0923122681195698
"104499",0.0310879735304716
"104500",0.649715105211562
"104501",0.0823100208444038
"104502",0.132772898287433
"104503",0.432114658521941
"104504",0.729741337626005
"104505",0.643156510431301
"104506",0.615391526332999
"104507",0.308440952263729
"104508",0.453092894173631
"104509",0.0753444967061442
"104510",0.137611966104619
"104511",0.505772264670843
"104512",0.0154848494947552
"104513",0.703191541612373
"104514",0.204271213814109
"104515",0.580615382457256
"104516",0.271599266289297
"104517",0.438189463069761
"104518",0.155643281570296
"104519",0.161455274344154
"104520",0.746428625500786
"104521",0.0196364066623884
"104522",0.335932313844277
"104523",0.127972032319733
"104524",0.120545152536261
"104525",0.126797004451207
"104526",0.0134276991914702
"104527",0.0529496412600398
"104528",0.254982175484896
"104529",0.2453643365257
"104530",0.476462805739054
"104531",0.783462626021393
"104532",0.177258874615045
"104533",0.0192965279494299
"104534",0.147917870289792
"104535",0.0532804359337463
"104536",0.418989504541034
"104537",0.17530151062863
"104538",0.915917828591786
"104539",0.0668867989827038
"104540",0.800630459109055
"104541",0.094941000687264
"104542",0.273587508062803
"104543",0.0285727453928841
"104544",0.746284205860457
"104545",0.64940041570588
"104546",0.0231212459418853
"104547",0.185436502744507
"104548",0.144438989656631
"104549",0.089683762768744
"104550",0.060827067845228
"104551",0.785904569876684
"104552",0.177258874615045
"104553",0.10496867430699
"104554",0.962450908805308
"104555",0.113368007670435
"104556",0.178721611860511
"104557",0.149218772159961
"104558",0.371995071124356
"104559",0.11094067522281
"104560",0.785015062840766
"104561",0.36570343212904
"104562",0.724249337492268
"104563",0.527548823627985
"104564",0.046819332007956
"104565",0.160934008781233
"104566",0.25285614015498
"104567",0.25284774785557
"104568",0.200424728194883
"104569",0.897445204512237
"104570",0.547811696748574
"104571",0.198301630008237
"104572",0.246389578692913
"104573",0.742244286989312
"104574",0.207293560295975
"104575",0.926735436873821
"104576",0.201473922556909
"104577",0.0935311831900369
"104578",0.773869593077311
"104579",0.276291847825755
"104580",0.364662146978941
"104581",0.448507660869571
"104582",0.899550652655718
"104583",0.233817529579455
"104584",0.239903251297214
"104585",0.049701120059891
"104586",0.814909274054198
"104587",0.158194592351062
"104588",0.204937925728321
"104589",0.197415385882789
"104590",0.183330305220288
"104591",0.256642174542641
"104592",0.503747461469188
"104593",0.181710976919631
"104594",0.0663351166353921
"104595",0.0243188417896338
"104596",0.11621819080748
"104597",0.284185143041769
"104598",0.366011921712733
"104599",0.0458166237932865
"104600",0.148906155132626
"104601",0.681486514998641
"104602",0.418280554555163
"104603",0.659388991737663
"104604",0.416070058418731
"104605",0.14126404972646
"104606",0.165936685344045
"104607",0.740795793904683
"104608",0.825409475922722
"104609",0.351565044478534
"104610",0.469696356135334
"104611",0.425413642710023
"104612",0.618155709376105
"104613",0.246624594020575
"104614",0.38007423862263
"104615",0.260190586525416
"104616",0.0174364234688992
"104617",0.0529758977815521
"104618",0.795602358380056
"104619",0.0551858623740809
"104620",0.232565511067264
"104621",0.47148305635355
"104622",0.488965013781213
"104623",0.627589786512658
"104624",0.249278763308857
"104625",0.0440885617547804
"104626",0.318284989871978
"104627",0.029838031975642
"104628",0.626079553901951
"104629",0.122644585703917
"104630",0.827018025000635
"104631",0.496742849244513
"104632",0.230043187327217
"104633",0.0364406654702836
"104634",0.949380487056426
"104635",0.1886194151723
"104636",0.199374115218603
"104637",0.875275540694732
"104638",0.112598100371923
"104639",0.194508113855363
"104640",0.100163425724103
"104641",0.456259613810322
"104642",0.391972845945071
"104643",0.0485520775049643
"104644",0.427876587041433
"104645",0.937819851995195
"104646",0.164916978369976
"104647",0.596812191305451
"104648",0.282112892401917
"104649",0.604625959818368
"104650",0.420187174079041
"104651",0.197183933404835
"104652",0.658826721079075
"104653",0.0221614226229751
"104654",0.833100295365366
"104655",0.299014638550058
"104656",0.505242476155668
"104657",0.167634499112191
"104658",0.366105991594772
"104659",0.344329488454514
"104660",0.302944439056478
"104661",0.194750064466811
"104662",0.142629037248565
"104663",0.535802073404017
"104664",0.148811456457742
"104665",0.879892515781518
"104666",0.212326204727118
"104667",0.625659328037454
"104668",0.299801232202843
"104669",0.789449586912653
"104670",0.0384292899353611
"104671",0.549968425213174
"104672",0.815603363006102
"104673",0.240704574449004
"104674",0.924021628365298
"104675",0.41911058355403
"104676",0.421387627462071
"104677",0.384497868855364
"104678",0.455886853431152
"104679",0.505357721410124
"104680",0.287985002831288
"104681",0.762387932405838
"104682",0.097996963482781
"104683",0.921711674870075
"104684",0.0639561916470461
"104685",0.713311927790764
"104686",0.0745411992942475
"104687",0.0789683383413244
"104688",0.937858057818944
"104689",0.587442776259389
"104690",0.16352117001764
"104691",0.697535845034081
"104692",0.363360532638387
"104693",0.0922560406228087
"104694",0.662581374095006
"104695",0.0313533739561287
"104696",0.0963756349627145
"104697",0.34741218688218
"104698",0.497718834063745
"104699",0.289359278394554
"104700",0.0924964422540332
"104701",0.860009573507791
"104702",0.168968835155798
"104703",0.538301612249167
"104704",0.265215736120673
"104705",0.843818459523763
"104706",0.644425583808178
"104707",0.140451058832475
"104708",0.753822240434229
"104709",0.0667466045435181
"104710",0.401165914231829
"104711",0.0803660886500001
"104712",0.482972646077044
"104713",0.465669867670839
"104714",0.406273910174787
"104715",0.0443245274630534
"104716",0.140502875084939
"104717",0.0357123085657599
"104718",0.246592158286558
"104719",0.623430835895169
"104720",0.115336535628456
"104721",0.318234873623121
"104722",0.22777703627127
"104723",0.340946644778815
"104724",0.0646990906393191
"104725",0.306803883493023
"104726",0.0675468715259674
"104727",0.0227684326780087
"104728",0.717202724185862
"104729",0.0297187347147371
"104730",0.022749713506134
"104731",0.208954308712492
"104732",0.0585014423553669
"104733",0.252566523176078
"104734",0.0703490955118038
"104735",0.0194172608829392
"104736",0.133180597268845
"104737",0.157745704545712
"104738",0.0651456918124032
"104739",0.941675276945503
"104740",0.0187831691434888
"104741",0.0905362453296381
"104742",0.316556907915424
"104743",0.108064543078619
"104744",0.298625577547039
"104745",0.0416755776808762
"104746",0.0955364715897763
"104747",0.0200227122388819
"104748",0.251735920757313
"104749",0.533236592499962
"104750",0.791880886041901
"104751",0.584834655839168
"104752",0.0636661298431075
"104753",0.0496633507275925
"104754",0.444731335351645
"104755",0.0455908600052181
"104756",0.0377112441272155
"104757",0.463859399716554
"104758",0.0844743793968322
"104759",0.604217421463303
"104760",0.919292024633886
"104761",0.0146975898299781
"104762",0.290741788774601
"104763",0.160110372643852
"104764",0.644639142579642
"104765",0.0936599535925726
"104766",0.866078953459271
"104767",0.0298837269007167
"104768",0.600043205839417
"104769",0.22888852018572
"104770",0.684888637583979
"104771",0.014969512329521
"104772",0.274905007774213
"104773",0.0197580691012517
"104774",0.0416657827593762
"104775",0.121371516216599
"104776",0.0447152625539291
"104777",0.824488710128851
"104778",0.0184372702960195
"104779",0.293597091119196
"104780",0.111558511997364
"104781",0.275440086088892
"104782",0.0179335241814898
"104783",0.15665724419989
"104784",0.246850635317627
"104785",0.133461409888323
"104786",0.573061062081384
"104787",0.104508038405538
"104788",0.101328077278026
"104789",0.364302408503273
"104790",0.700590339818167
"104791",0.115614493838844
"104792",0.0894412555863861
"104793",0.0810841164701135
"104794",0.834881468525528
"104795",0.361614930779457
"104796",0.672347504173663
"104797",0.339896294809526
"104798",0.179280285321303
"104799",0.683788348222407
"104800",0.0830478732694876
"104801",0.26972711963858
"104802",0.62750666999495
"104803",0.138647425663782
"104804",0.0233400325977988
"104805",0.074386160282767
"104806",0.305901281350368
"104807",0.107925505898193
"104808",0.195313453438929
"104809",0.785691413700988
"104810",0.129064420162528
"104811",0.141667021692376
"104812",0.386875770488927
"104813",0.0128249362851008
"104814",0.168984964056438
"104815",0.0755815927769786
"104816",0.829827453022877
"104817",0.943962877167199
"104818",0.316987526888912
"104819",0.0804968350754684
"104820",0.0782580804078667
"104821",0.290090259310485
"104822",0.0334807749258876
"104823",0.131081169855273
"104824",0.189706593946372
"104825",0.17496229374906
"104826",0.0198647436406122
"104827",0.0652793769984916
"104828",0.35466401054732
"104829",0.702045999082044
"104830",0.298229420470486
"104831",0.10850951870179
"104832",0.0464389474278575
"104833",0.725685823565067
"104834",0.342126486885867
"104835",0.382972725615087
"104836",0.247876428736646
"104837",0.26690756615511
"104838",0.408363682446722
"104839",0.390694568651351
"104840",0.0215437803966285
"104841",0.0153048134419698
"104842",0.312733455334966
"104843",0.547602780690092
"104844",0.563140090281209
"104845",0.0889837658147963
"104846",0.373323394972123
"104847",0.226836617543064
"104848",0.0185408672854404
"104849",0.0216435604523794
"104850",0.535855571597398
"104851",0.379580629874427
"104852",0.0346217483509232
"104853",0.141519866406252
"104854",0.391399345024363
"104855",0.154332081380206
"104856",0.052358578430298
"104857",0.280118175513799
"104858",0.285837846781367
"104859",0.621318650261077
"104860",0.458324843598009
"104861",0.280439202615748
"104862",0.0414383173346423
"104863",0.270578390374921
"104864",0.0242201845435088
"104865",0.0131821653720544
"104866",0.519388034361233
"104867",0.71636108431967
"104868",0.638730461667714
"104869",0.54018990205939
"104870",0.942392729246537
"104871",0.584586985785176
"104872",0.1299540080642
"104873",0.106346388769035
"104874",0.0196010105744074
"104875",0.686900049053746
"104876",0.274471322700773
"104877",0.269359355386183
"104878",0.20009454165731
"104879",0.668027079628602
"104880",0.0194369581852785
"104881",0.663233324114898
"104882",0.356463761589117
"104883",0.686849477833185
"104884",0.469012157804007
"104885",0.718705181269315
"104886",0.248983008820191
"104887",0.313077204083876
"104888",0.679213598069134
"104889",0.145120950404783
"104890",0.759435842932969
"104891",0.972486756977745
"104892",0.962776298433443
"104893",0.360760561411299
"104894",0.0152681204553338
"104895",0.0210471942497935
"104896",0.210518550663493
"104897",0.712942278929176
"104898",0.0429161491310582
"104899",0.039253310585894
"104900",0.952751687249667
"104901",0.0534209092917335
"104902",0.179332096833819
"104903",0.543890990771911
"104904",0.352935431114154
"104905",0.84927120370506
"104906",0.0515621418381275
"104907",0.37027892675834
"104908",0.294358329135638
"104909",0.464475441783867
"104910",0.0943609496322896
"104911",0.814820384892911
"104912",0.160910691033049
"104913",0.246145577088331
"104914",0.185588683700383
"104915",0.355371582485295
"104916",0.0186998540041597
"104917",0.822992074517225
"104918",0.915746701594143
"104919",0.227144484330251
"104920",0.674293383643491
"104921",0.248124950138901
"104922",0.225723734366405
"104923",0.551520705663242
"104924",0.19117800917762
"104925",0.214631252684498
"104926",0.206190632521237
"104927",0.133376073546903
"104928",0.349414773543471
"104929",0.217185348489485
"104930",0.31768111881798
"104931",0.0410513989542895
"104932",0.0173391155403655
"104933",0.0184901360617802
"104934",0.273821436868227
"104935",0.233053376502248
"104936",0.225643200041497
"104937",0.104454870126921
"104938",0.483418944857268
"104939",0.632980608243604
"104940",0.15762897527132
"104941",0.102772412876857
"104942",0.106484782567966
"104943",0.226524912087558
"104944",0.758244211396408
"104945",0.484391201096573
"104946",0.217865900574523
"104947",0.134328818703608
"104948",0.943798263579749
"104949",0.0478044903453725
"104950",0.317726098170264
"104951",0.125489049035187
"104952",0.872741996920332
"104953",0.0620170143314714
"104954",0.415503271692024
"104955",0.0119492057877724
"104956",0.892541174726136
"104957",0.876670697682502
"104958",0.0572143427471658
"104959",0.42356642318039
"104960",0.133574463151539
"104961",0.363634635680551
"104962",0.922506039505296
"104963",0.244363097991459
"104964",0.932713282967388
"104965",0.647707271220068
"104966",0.0747208677691885
"104967",0.0969680403805411
"104968",0.568424826245083
"104969",0.0606281670165597
"104970",0.0183826885154497
"104971",0.110978817261356
"104972",0.0552649276870954
"104973",0.279431774128517
"104974",0.732610405584455
"104975",0.068798177060781
"104976",0.729684140752274
"104977",0.0375552578956454
"104978",0.141655099530818
"104979",0.127959116566652
"104980",0.402772254269387
"104981",0.0143174422761784
"104982",0.754737606447298
"104983",0.302195573828048
"104984",0.0365681490142179
"104985",0.515349958641023
"104986",0.829441074487906
"104987",0.0645344109285391
"104988",0.117865747966861
"104989",0.0398451872992138
"104990",0.18409906644587
"104991",0.5240379285847
"104992",0.168945496284277
"104993",0.495014294328761
"104994",0.091568438147104
"104995",0.324884237606627
"104996",0.60061667536599
"104997",0.462516174184521
"104998",0.0213727375874626
"104999",0.671416635281776
"105000",0.494908102373448
"105001",0.886378034793618
"105002",0.121199402737087
"105003",0.109561764120052
"105004",0.153807352556789
"105005",0.423884254092735
"105006",0.422803007672688
"105007",0.596608570166604
"105008",0.0899405937732954
"105009",0.76569269202286
"105010",0.217537179535771
"105011",0.18656658402986
"105012",0.553116479632941
"105013",0.230414179938463
"105014",0.236690599964096
"105015",0.0795129360659302
"105016",0.458918365253223
"105017",0.224671674413781
"105018",0.0417661319885382
"105019",0.910307895501761
"105020",0.0675825337452547
"105021",0.829426217149484
"105022",0.146394353392994
"105023",0.0443374673570105
"105024",0.211773914649694
"105025",0.111458958963134
"105026",0.736753807652369
"105027",0.11554343964119
"105028",0.16779698366542
"105029",0.210660738150418
"105030",0.708792930604149
"105031",0.83267731202617
"105032",0.949186885120862
"105033",0.882708586746633
"105034",0.812361875928382
"105035",0.406877882962145
"105036",0.130384050304407
"105037",0.326707108576352
"105038",0.437284753811688
"105039",0.64506520028643
"105040",0.824791380126489
"105041",0.258840590796259
"105042",0.0724018974770913
"105043",0.809779089316214
"105044",0.0635508919573291
"105045",0.0171792242895095
"105046",0.62353447222465
"105047",0.426118726299442
"105048",0.227423636266899
"105049",0.157624843369473
"105050",0.70382016854769
"105051",0.380246359752705
"105052",0.154603391372416
"105053",0.847543506798042
"105054",0.260279437653194
"105055",0.377346600654414
"105056",0.913820155120294
"105057",0.101579607769347
"105058",0.672472795942295
"105059",0.803291262397933
"105060",0.341569363171954
"105061",0.149154084022433
"105062",0.0914583315558459
"105063",0.197022933683631
"105064",0.573417437830275
"105065",0.222541064065047
"105066",0.0980249599085785
"105067",0.25068270671138
"105068",0.0330002863087711
"105069",0.495232316637631
"105070",0.676511265937555
"105071",0.707800606040075
"105072",0.171941161107244
"105073",0.0274802853685491
"105074",0.100209108006277
"105075",0.0642848833508637
"105076",0.237593274876772
"105077",0.335248623545731
"105078",0.294890016943726
"105079",0.75238961002213
"105080",0.161738503088218
"105081",0.693231427196829
"105082",0.666918196707245
"105083",0.413090661763646
"105084",0.386864028911951
"105085",0.777362605841221
"105086",0.627499596656481
"105087",0.159814885075764
"105088",0.947642064930346
"105089",0.0745193311858636
"105090",0.911324396849795
"105091",0.222272192053712
"105092",0.352601204214215
"105093",0.297560938265464
"105094",0.732477865432378
"105095",0.854572651596322
"105096",0.0603414717261323
"105097",0.026068850812425
"105098",0.148739635109047
"105099",0.221392106727158
"105100",0.102847444236697
"105101",0.65347713215455
"105102",0.212835929658271
"105103",0.109219683584951
"105104",0.0545338581652008
"105105",0.268501187098922
"105106",0.879180923109015
"105107",0.488520562654987
"105108",0.572529283014789
"105109",0.325282501933965
"105110",0.141137981104986
"105111",0.215712544815618
"105112",0.147038489321923
"105113",0.0760282610249144
"105114",0.728530095692897
"105115",0.486192297140255
"105116",0.474964101180731
"105117",0.270785407369166
"105118",0.311449124869355
"105119",0.559287297419065
"105120",0.285558338740223
"105121",0.0314229309205577
"105122",0.0471383683716757
"105123",0.683681989555803
"105124",0.879714538251937
"105125",0.950028764385459
"105126",0.230954837648412
"105127",0.40549478873166
"105128",0.27744823479109
"105129",0.703053030964266
"105130",0.419639478156197
"105131",0.707420101449639
"105132",0.358875270722442
"105133",0.180811262101226
"105134",0.0413695976762194
"105135",0.661251887486156
"105136",0.203314815904692
"105137",0.36830200112593
"105138",0.154614955707295
"105139",0.928159567043441
"105140",0.0709645428499105
"105141",0.0795525752013995
"105142",0.913341533423632
"105143",0.24848675831325
"105144",0.257672285798573
"105145",0.797400402660869
"105146",0.245105222990639
"105147",0.318167894342554
"105148",0.204805587165148
"105149",0.21594343554673
"105150",0.401345768293511
"105151",0.344651241881485
"105152",0.344312989867944
"105153",0.40288632763458
"105154",0.69769439790713
"105155",0.975083650727681
"105156",0.0915057604002028
"105157",0.212317463335991
"105158",0.0945651139020947
"105159",0.498346751795737
"105160",0.0217837259637289
"105161",0.078468323008951
"105162",0.436644413260794
"105163",0.266110468634031
"105164",0.270059028905368
"105165",0.0612172041298168
"105166",0.742399498706815
"105167",0.179221808751144
"105168",0.885984647499652
"105169",0.81338881966346
"105170",0.71672508206991
"105171",0.30821978466786
"105172",0.253887014240894
"105173",0.636205008297331
"105174",0.0385099190211353
"105175",0.301644538530176
"105176",0.691034307745169
"105177",0.295110712712936
"105178",0.893851428710513
"105179",0.285592994136301
"105180",0.121026086041026
"105181",0.391785412301771
"105182",0.953114821241758
"105183",0.180792385961421
"105184",0.610560039484256
"105185",0.312286044371853
"105186",0.882595506692158
"105187",0.0918535288915573
"105188",0.191022407977862
"105189",0.854204771128236
"105190",0.686301363234275
"105191",0.598721177536201
"105192",0.0439971782584627
"105193",0.0469237851643596
"105194",0.234701045823347
"105195",0.046069862683569
"105196",0.174754543857359
"105197",0.503878694398342
"105198",0.679144634302071
"105199",0.0657865666966597
"105200",0.155616639720929
"105201",0.358420454528053
"105202",0.111906929406956
"105203",0.0856914448856298
"105204",0.210924878662981
"105205",0.33755499213662
"105206",0.0224136319899142
"105207",0.0985694980669248
"105208",0.218356439875089
"105209",0.843126822982653
"105210",0.205046949838215
"105211",0.596419365296534
"105212",0.0288946673560501
"105213",0.180872244595639
"105214",0.033800524272305
"105215",0.247201579858756
"105216",0.565949406345681
"105217",0.602035304785249
"105218",0.150869984115254
"105219",0.0580152772964103
"105220",0.549592399861361
"105221",0.0465196351580825
"105222",0.701362843678064
"105223",0.397052739193714
"105224",0.0100181028312793
"105225",0.0932075679122631
"105226",0.0572925952209389
"105227",0.044885042916314
"105228",0.202094009325992
"105229",0.186745945155985
"105230",0.112315476489964
"105231",0.309583972707082
"105232",0.29151206227727
"105233",0.0597329474431015
"105234",0.952194121337534
"105235",0.339941006654141
"105236",0.51410999566591
"105237",0.267092923507431
"105238",0.201998819763566
"105239",0.867112763428755
"105240",0.111800157222084
"105241",0.0395557523444048
"105242",0.966341423230326
"105243",0.188967286426891
"105244",0.955264929273474
"105245",0.139183876064192
"105246",0.0693786076747235
"105247",0.824356362904636
"105248",0.217431863748571
"105249",0.481093099989403
"105250",0.0398268147038403
"105251",0.0886780978876836
"105252",0.00300021687717567
"105253",0.21016402476079
"105254",0.065707524911533
"105255",0.0494299444534313
"105256",0.0585436264528106
"105257",0.947522987541979
"105258",0.232943503311501
"105259",0.157541464320391
"105260",0.421223066252975
"105261",0.42122300567077
"105262",0.203020124888944
"105263",0.416908518068384
"105264",0.0405551255272834
"105265",0.823216087228934
"105266",0.163232628731024
"105267",0.0287214608193446
"105268",0.214291136580204
"105269",0.358835178938605
"105270",0.257123032586765
"105271",0.107257635630906
"105272",0.155255838259336
"105273",0.338961062880132
"105274",0.132236021611121
"105275",0.17670234406387
"105276",0.243874895138701
"105277",0.0143181918650285
"105278",0.0591996362964554
"105279",0.872440477433314
"105280",0.180603987779786
"105281",0.182558974968227
"105282",0.457812195126757
"105283",0.285938526501626
"105284",0.0504510457448627
"105285",0.0443358701136334
"105286",0.202951623844738
"105287",0.728283541586918
"105288",0.814824718282337
"105289",0.862123989933635
"105290",0.056360251590817
"105291",0.344034842375531
"105292",0.100383226891859
"105293",0.754095666239422
"105294",0.0642937491035514
"105295",0.0945868960778743
"105296",0.138107552306625
"105297",0.0617920294700614
"105298",0.493499872953222
"105299",0.0158788802699919
"105300",0.310752995315425
"105301",0.288179716780654
"105302",0.324215258177702
"105303",0.779587800400026
"105304",0.0660825019610316
"105305",0.160367398775928
"105306",0.316957317387712
"105307",0.12411911587663
"105308",0.552272423270137
"105309",0.0509452371855036
"105310",0.775700622372141
"105311",0.424148689175192
"105312",0.0718670203607645
"105313",0.265380892579714
"105314",0.0823381136092725
"105315",0.317893558276984
"105316",0.572918274359554
"105317",0.0825167986717241
"105318",0.220904711316498
"105319",0.279351233398261
"105320",0.226444044488895
"105321",0.0414517668609931
"105322",0.612635573930019
"105323",0.561621021335411
"105324",0.179731812768461
"105325",0.449306022382178
"105326",0.76447219878384
"105327",0.674281447602999
"105328",0.271770019948991
"105329",0.188802699778544
"105330",0.132362073376629
"105331",0.901287673988861
"105332",0.0731940074448134
"105333",0.141129811714673
"105334",0.279946247226213
"105335",0.0492071897282085
"105336",0.783700898823489
"105337",0.168841587996975
"105338",0.244921433701139
"105339",0.0248365887123567
"105340",0.581072877124631
"105341",0.0342162021526808
"105342",0.870373197280613
"105343",0.189446166340086
"105344",0.629963695722126
"105345",0.102763775910472
"105346",0.242358732769245
"105347",0.217600461414422
"105348",0.840237846231365
"105349",0.948876176922769
"105350",0.176227050866666
"105351",0.0445999247076309
"105352",0.144140441347711
"105353",0.0413366246273198
"105354",0.0678940063044315
"105355",0.0936812352886559
"105356",0.0149064508082862
"105357",0.501385136830649
"105358",0.908695182099834
"105359",0.317515343465452
"105360",0.0446374894135275
"105361",0.560092807354659
"105362",0.188668663925604
"105363",0.13351371346166
"105364",0.0375166619430547
"105365",0.330163163140922
"105366",0.63717408226688
"105367",0.0156938838037374
"105368",0.310943864478703
"105369",0.132016302399362
"105370",0.479565060629823
"105371",0.228241650888542
"105372",0.451874485684367
"105373",0.12183030824138
"105374",0.964997871041443
"105375",0.0828122642639686
"105376",0.629936603889278
"105377",0.0264184417933772
"105378",0.323119831722304
"105379",0.823783902461023
"105380",0.0206076123057988
"105381",0.0861365313212463
"105382",0.102812270829056
"105383",0.671129542236635
"105384",0.202066354138674
"105385",0.269894905098647
"105386",0.51664991371091
"105387",0.0648957360067155
"105388",0.0513276320821533
"105389",0.695289580987689
"105390",0.415479603307745
"105391",0.953315683942102
"105392",0.603722955369332
"105393",0.209800042852135
"105394",0.264518179092117
"105395",0.197360741482953
"105396",0.563757870085039
"105397",0.0698508825338923
"105398",0.083770513561614
"105399",0.494790481349771
"105400",0.498583589334423
"105401",0.286143202984342
"105402",0.360258216978116
"105403",0.681721558227106
"105404",0.0198121447553153
"105405",0.21943384865512
"105406",0.532139621710572
"105407",0.292951993042294
"105408",0.418607085191251
"105409",0.573451151682758
"105410",0.320639573501388
"105411",0.0236341574475032
"105412",0.429929777658263
"105413",0.809009814130456
"105414",0.424966002843931
"105415",0.244737930858707
"105416",0.574439260909563
"105417",0.141655309694846
"105418",0.192004714528539
"105419",0.175257913878186
"105420",0.497518908428676
"105421",0.900862982350816
"105422",0.533035589224092
"105423",0.267915329651522
"105424",0.018008670411752
"105425",0.955239179405016
"105426",0.424666724801037
"105427",0.141446466153014
"105428",0.688160670437268
"105429",0.825035018383306
"105430",0.047884812911301
"105431",0.0199171885383012
"105432",0.736082051066367
"105433",0.77491756061929
"105434",0.170048198120313
"105435",0.0714178674809581
"105436",0.857691626595104
"105437",0.86619757097171
"105438",0.0575253678599179
"105439",0.709775232260791
"105440",0.0448057311676599
"105441",0.771566196930608
"105442",0.123866023918081
"105443",0.071394364168768
"105444",0.641551365392923
"105445",0.0171300465264701
"105446",0.0318627835679716
"105447",0.171685286454551
"105448",0.654188110438926
"105449",0.0904806884098082
"105450",0.230379918734294
"105451",0.660390028366771
"105452",0.130060142267049
"105453",0.239143698619624
"105454",0.0517667398236015
"105455",0.191783372785366
"105456",0.390222471958667
"105457",0.0667158489118831
"105458",0.249800932739852
"105459",0.475001420395197
"105460",0.30336772672072
"105461",0.18201899678774
"105462",0.206088298832393
"105463",0.0346101252804275
"105464",0.134923466798386
"105465",0.0380207905237948
"105466",0.581755356746846
"105467",0.938691932654902
"105468",0.226034655323847
"105469",0.0852807578695455
"105470",0.279712668950229
"105471",0.185206023554753
"105472",0.187203034669266
"105473",0.0273569684338108
"105474",0.547348121609963
"105475",0.0318684485689598
"105476",0.158994859303809
"105477",0.633980480951567
"105478",0.0252647268382484
"105479",0.854767454417563
"105480",0.0237235035258973
"105481",0.0441304857963591
"105482",0.352669368507751
"105483",0.499653511722286
"105484",0.825979319614353
"105485",0.0267973658631093
"105486",0.308995629922552
"105487",0.101695036650243
"105488",0.0721301572172362
"105489",0.0957094631412691
"105490",0.0758700957243913
"105491",0.161911889471466
"105492",0.365554535334265
"105493",0.0439217665046604
"105494",0.0352875641703104
"105495",0.445291636722843
"105496",0.276766315962695
"105497",0.249878024419448
"105498",0.0627881415083899
"105499",0.875741145806342
"105500",0.788640509633206
"105501",0.541163377292497
"105502",0.242083812916535
"105503",0.18853326622391
"105504",0.0582704412177947
"105505",0.0567514839200658
"105506",0.14826523345809
"105507",0.0114995443115758
"105508",0.776610327008782
"105509",0.166017472363371
"105510",0.551678106049593
"105511",0.607658598667997
"105512",0.90761921944847
"105513",0.494418220709374
"105514",0.0945518423413742
"105515",0.241308677021082
"105516",0.067536862696346
"105517",0.172180264489588
"105518",0.2120447466671
"105519",0.928987923047542
"105520",0.712632845493871
"105521",0.326177531667064
"105522",0.393137254459342
"105523",0.131432981386905
"105524",0.86305462908066
"105525",0.231978661523025
"105526",0.637184254274147
"105527",0.401588748004031
"105528",0.595190208000819
"105529",0.231129850357725
"105530",0.129112366178036
"105531",0.578262517240942
"105532",0.0389528939180147
"105533",0.419008163189269
"105534",0.374704477663843
"105535",0.964842026769829
"105536",0.145358574067418
"105537",0.163732641645194
"105538",0.743251173038803
"105539",0.425740936183681
"105540",0.167637885389408
"105541",0.340479454515649
"105542",0.563909435418464
"105543",0.174251527789615
"105544",0.306180956272057
"105545",0.876207745936099
"105546",0.0708585771929817
"105547",0.10908106670328
"105548",0.131572268986459
"105549",0.302088090657878
"105550",0.563533574062386
"105551",0.125064755905031
"105552",0.420992347817733
"105553",0.178485442654256
"105554",0.327993107291964
"105555",0.145211467813585
"105556",0.338842324060694
"105557",0.452635193619931
"105558",0.608059007404509
"105559",0.564346105773217
"105560",0.264627755478737
"105561",0.323045838533094
"105562",0.271028103229445
"105563",0.036036142110896
"105564",0.0386892258663368
"105565",0.085448647905512
"105566",0.415681832490809
"105567",0.250412806892305
"105568",0.0320249521027209
"105569",0.705807311753226
"105570",0.104552857156995
"105571",0.484402679329367
"105572",0.0650884927040398
"105573",0.217527023560553
"105574",0.0642929999948852
"105575",0.475264675087854
"105576",0.125157544256924
"105577",0.939794394505619
"105578",0.277795188223068
"105579",0.547931745109391
"105580",0.491070335914643
"105581",0.404522156828765
"105582",0.93775833350274
"105583",0.419107624258078
"105584",0.0578888293393843
"105585",0.124954964637622
"105586",0.029380171837571
"105587",0.0109238005631441
"105588",0.770049192795377
"105589",0.300113400734603
"105590",0.123335600178249
"105591",0.146118900901043
"105592",0.292554201791411
"105593",0.164876624058235
"105594",0.248987859094699
"105595",0.150441428323856
"105596",0.146515812789935
"105597",0.696073643332473
"105598",0.28096137301187
"105599",0.340835740614701
"105600",0.402299307621204
"105601",0.237820752695352
"105602",0.102083415656492
"105603",0.155368280222758
"105604",0.050152089303156
"105605",0.0566782498136999
"105606",0.644019242205868
"105607",0.374201446618264
"105608",0.0330706672644388
"105609",0.0298496313576227
"105610",0.808614373453612
"105611",0.394400855966648
"105612",0.12806640038626
"105613",0.498488844941675
"105614",0.626183301604606
"105615",0.102303898291685
"105616",0.896950714159685
"105617",0.00873276165285754
"105618",0.272390661466948
"105619",0.287167441534139
"105620",0.658311229263642
